"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP23-437C24.2",2.54167069165326,0.445441617385583,1.06074068072873,0.419934509421815,0.674533296881689,0.784001937155679
"Dnase2b",1.58162171574595,-1.6633287382105,1.1052632164688,-1.50491639767464,0.132345571953504,0.232309580745919
"RP23-407G17.1",2.21868489656117,-0.65314297583453,0.858283294382074,-0.760987636727526,0.446664451747403,0.591585841476498
"Rex2",1.96799034111147,0.586079796314147,0.72308501675733,0.810526815978594,0.41763745929615,0.563858472101499
"RP24-235L14.3",2.17139179668013,-2.06288030048602,1.17889635683613,-1.74984025400018,0.0801458824939533,0.15424081169673
"RP23-415E17.1",1.49281330162973,-0.277603993150242,1.41209325536266,-0.196590410793334,0.844148075254272,0.903056782508539
"RP23-407I6.7",1.57933925827786,0.16828625736557,0.680169652351968,0.247418062219699,0.80458469701305,0.877102170697001
"RP23-374N15.2",1.60596773060622,-1.50450631634492,0.763440672610781,-1.97069185638207,0.0487591325938471,0.100768262550828
"RP24-420O24.4",1.87015990659573,-0.954489089953383,1.16501766127013,-0.819291519506045,0.412620109880081,0.558571741961539
"RP24-419M4.2",2.14624081978272,-1.42070587382109,1.53181055911354,-0.927468390505974,0.353683396234516,0.499274073003829
"RP23-62N10.3",1.90962026086211,-0.51898997576252,0.904320413537623,-0.573900542322468,0.566035106062781,0.698295358341544
"RP24-367H14.3",0.753827328683024,-1.70674540738708,1.45114394093707,-1.17613791384813,0.239539769498524,0.371773934022501
"Mir8109",1.78074079422892,0.784389435419024,0.584460158322367,1.342075117097,0.179571640968022,0.296696496624476
"RP23-416I23.9",1.90650901095809,-0.383738063212507,0.606651232360481,-0.632551361874568,0.527026657667323,0.664661804930638
"RP24-296C19.4",1.54418891902447,1.18355518781219,0.952944868652639,1.24199754544626,0.214237467676475,0.340784396580547
"RP23-2F19.2",1.54487357883761,-1.20928352737814,1.14848867566367,-1.05293465491015,0.292370941825011,0.432730076862764
"RP24-220H23.2",1.78536963379872,0.851501609450596,1.15742031206308,0.73568918790859,0.461919871090452,0.605272414076659
"RP24-310D17.5",1.47688248955243,-1.06579388657826,1.10432184316086,-0.965111659412329,0.334488887675372,0.479239230085749
"RP24-447J22.1",1.23664931107492,4.70388865334265,2.25021824615312,2.09041441263941,0.0365805893223816,0.0787755402467414
"RP23-193M8.7",1.64711075671193,-2.11556863286019,1.57679129529987,-1.34169223229879,0.179695806661332,0.296871884298288
"RP24-271M20.2",1.78029670218984,-0.66904294256556,1.09925074979964,-0.608635420705883,0.542766120994448,0.67823642323505
"RP23-176M23.1",1.88704968406592,-0.565507283687914,0.508594558844273,-1.11190195383326,0.266180308555934,0.40350642947728
"RP23-91M6.2",2.02915484743842,-0.11240983259104,0.576532615425578,-0.194975669343637,0.845411995117387,0.903734235439607
"RP23-140F20.5",1.80265959523407,1.85045403890491,1.09485839829072,1.69013092633149,0.0910029094272863,0.17145106275374
